,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd
optdigits,0.012496462696087477,0.030340799597225496,2.1819868595250167,1.390175512105232,0.011387900355871887,0.19466192170818503,0.0035784349060494322,0.7963519728380145,0.12539697646661463,0.0,0.11958092201096657,0.09112308094167103,3.3218327248667654,,,2.2359895100111027,3.5836040966434064,18.81369800483901,36.94660054320213,0.1713523131672598,0.026097945639954108,10.60647161861104,0.09999999999999999,0.0012126363167414508,,,37.19638178638707,0.0,0.0,87.8125,6.0,5.151667937637532,5.190630350090906,1.222647861123,162.9874542218424,478.7393314411742,366,10.8551912568306,2.904566615451362,0.0027322404371584695,0.01054671290026784,330182.0972461319,991775.1672148763,0.1,0.03972359802851433,24.92720613311539,0.9469750889679716,0.01161667204967508,3.6370031249999997,3.716414863901096,13.390625,5.016218734946214,4.911243327402135,4.2227784915451965,4.765625,5.070118459215346,0.0,0.0,0.3131892343008761,0.20501090406267905,0.7905693950177936,0.02315523330941611,365,5.703125,0.06494661921708185,19.210526315789473,16.443772706368616,7.3,3.351819487614305,64,3,0,10,0.02827380952380952,9,5620,2.0,64,29,5.966991903140628,,0.9843416370106762,0.0054230744724377035,5.833383395442728,0.16637010676156586,0.013189416345158416,13.390625,5.016218734946214,6.699432313798011,3.6862924649286324,2.303884006747176,,5.278017490256569,11.161111914945508,0.12412652037062682,0.18835427932942186,4.778145388493476,4.756955274242546,9.87140902872777,3.2010084987670124,0.05785188521676737,0.08311128198865933,0.018558033177110016,0.031257722709885576,18.81369800483901,14.952573922455107,0.015625,0.02609758506485466,2.357248282002324e-05,0.10142348754448398,1.4628472785736255e-17
credit-approval,0.050855403480409976,0.12717401433092362,1.8532189917384865,1.0332684550384905,0.021739130434782608,0.855072463768116,0.1843360775684919,0.7865321396785006,,1.5,0.06834054181527785,0.1364595735511228,0.9912308989033523,0.07338936160802914,0.13032851116199493,75.72622436299675,1962.3140181636327,631977.0055901413,4139513.5953938435,0.5521739130434782,0.2246714431020603,10.314507637554625,0.5,0.07788422517417042,0.6893251510089495,4.520207300996378,1840.5905822636973,0.6506950867035546,4.26689302912392,46.0,14.423372093023257,66.30099359550434,2.7483492396234293,1.0411191733905516,53.773632687831196,85.41521744918477,93,8.279569892473118,2.49941554645607,0.010752688172043012,0.025596026987905744,9083.511155511158,12230.647236411636,0.5,0.007603298722435988,1.62214479297706,0.8521739130434781,0.18227354669847265,3.9623346976744185,22.61212430040663,2377.6918604651164,15244.761444688722,29.02173576261312,156.88559325566115,4.683139534883721,24.64697697157218,0.31976744186046513,2.0968553420733143,0.09610065101840909,0.11199071061064539,0.8057971014492754,0.06665966496873561,92,2.13953488372093,0.13333333333333333,7.076923076923077,4.34859246311452,3.8333333333333335,4.770075805310205,15,3,9,2,0.024363233665559245,1,690,0.0,6,37,18.284146070805313,0.6666666666666666,0.6608695652173913,0.056832622878657944,0.6186328067472403,0.5550724637681159,0.007000665094777484,2377.3720930232557,15244.810926334205,1.62214479297706,125.96924804269757,794.2153424535429,,5.326706891315659,5.078245895039115,0.1922900910830751,0.1989067534114124,6.835395184627065,28.32217714620534,7.3297297297297295,2.7905960934882312,0.08009283756178542,0.0827106946772104,0.05652249243951613,0.06912389043357177,631977.0055901431,4139493.587886461,0.023255813953488372,0.08027034807205682,0.38136719325275964,0.5550724637681159,0.007000665094777484
credit-g,0.015397380417075286,0.039534946432656724,1.6539835401904466,0.8348399686737193,0.02,0.7,0.0,0.5305177655284921,,1.8571428571428572,0.008086880779137728,0.012902492312581145,0.8812908992306927,0.06036152314504997,0.07807047665179573,23.01091711098854,621.9003183350388,162614.82668211064,1138270.8398705919,0.5990000000000001,0.03541813722437199,53.249240172485344,0.5,0.282842712474619,50.46030328077259,344.6026043721546,952.6891996087952,38.0356474783544,258.35848281981987,50.0,54.11734693877551,372.2686890247839,2.518724139428576,0.8284519092749073,10.439848878906174,22.3500999816837,191,9.570680628272251,2.83288565128463,0.005235602094240838,0.010975186823912613,71180.47114715351,187657.36373693106,0.5,0.02591490821102533,0.3916898571300839,0.7540000000000001,0.054201270997807596,33.66107142857143,232.39242263653415,380.14285714285717,2631.4355951964058,68.30179591836736,467.13362185705586,48.704081632653065,331.2001207472504,5.653061224489796,35.74070451437231,0.01655029999256343,0.02183121044585065,0.71,0.043716256828680015,190,3.877551020408163,0.19,11.176470588235293,8.755250525525005,4.4186046511627906,5.6367525188733865,20,3,13,2,0.006802721088435374,1,1000,0.0,7,34,98.93677099107768,0.5384615384615384,0.61,0.04055175020198813,0.28144909954134406,0.7,0.0,374.48979591836735,2595.7907363207664,0.3916898571300839,58.43456420447707,403.13384850828464,,2.0820779229909214,2.842685765675651,0.24926209865672716,0.14559959224408534,52.316088435374155,356.282562979881,8.598425196850394,3.120205397725449,0.06173003021968657,0.08710849313051156,0.03242987987258671,0.04419757707019421,162614.8266821106,1138262.5109476277,0.02040816326530612,0.030034113200596926,0.718550900458656,0.7,0.0
pendigits,0.04119600802195045,0.03809739635332932,3.9133347730224415,0.42575158794558804,0.001455604075691412,0.20087410042187112,0.0062369250182915245,0.6743750924060116,0.21804784203429153,0.0,0.10799985054151078,0.05937544240581332,3.320771738890595,0.27119521248701656,0.20431555993895234,240.3058755452804,207.71931419234264,929.672676035524,1327.671697465995,0.25646232111837214,0.046667111708632955,4.579692444105344,0.1,0.004219831181359215,,,144.8126621658777,0.0,0.0,687.0,48.5625,19.28719350588191,6.508998487865513,0.544633774483296,-0.5018154618757731,1.1469822233810405,352,10.397727272727273,2.759246656868884,0.002840909090909091,0.011297613744325325,295527.4657965358,1057314.9531859476,0.1,0.034347727932738346,15.795135048838533,0.8761784266688725,0.02506119228406267,31.922231249999996,12.665803438535788,100.0,0.0,50.711045533115,16.762180915296888,49.84375,22.765265025179627,0.0,0.0,0.7251080240475225,0.24208528742544505,0.8559820497973364,0.01895591963947068,351,21.9375,0.03193231441048035,18.473684210526315,17.487673185712627,21.9375,3.923752455664518,16,0,0,10,0.125,9,10992,0.0,16,3,4.396899004341962,,0.9930856977417488,0.0021959415174063186,4.47339477864504,0.19659723715774674,0.004107797919908352,100.0,0.0,6.706540742134634,29.774238237334707,6.785664373031173,,-0.03918538514845775,0.6761329705788064,0.009862085056310607,0.00014513108070225144,50.021452395391144,20.73912732295538,9.41394025604552,3.0709890074054425,0.05602891547311431,0.0700340868330223,0.019836263223127884,0.02981868060922645,929.6726760355245,392.62892713363277,0.06250000000000001,0.03729295191972262,0.0005760915840099434,0.20405749028042025,0.001869585739549239
diabetes,0.028840438796475666,0.03211053699372291,2.958105757854844,0.34168940624694744,0.010416666666666666,0.7175495557074505,0.04223791061255697,0.550684206829006,,0.0,0.01248981695807782,0.008523298017724572,0.9331343166407832,0.17165678897092662,0.13243386555206998,109.35023488509584,266.09287378284085,1893.05947169609,4682.59225194336,0.6368933697881066,0.06574655184260635,12.954877983803843,0.5,0.21360517348343622,3.9807001879224595,11.105207416322994,45.24310842710197,3.786169797298347,10.58269832128959,96.0,31.2728125,41.090233272933695,3.8192105024836493,0.3357632924270967,2.7345612250230227,2.913385829403486,128,8.4609375,2.054004514903532,0.0078125,0.01754096742859829,10421.956177156177,13778.841085563605,0.5,0.0,0.4352413964927283,0.7734962406015038,0.036540402856012844,15.6168744375,15.086466992445496,179.19,276.32481342486363,44.98579117838541,41.635276665409364,38.3590625,38.609856900646406,2.63475,7.420731803535283,0.07202957201197768,0.05160877219809383,0.7564935064935066,0.034824118651366746,127,15.875,0.16536458333333334,9.76923076923077,7.573570779954087,15.875,8.374067112222113,8,0,0,2,0.03571428571428571,1,768,0.0,8,8,40.06793467220582,,0.6796650717703349,0.05890507604429617,0.3032530956508914,0.6510594668489406,0.003602503600100705,176.55525,277.4951336879622,0.4352413964927283,25.733742975451573,37.5055644506936,1.0325939949354754,0.5271805558363709,1.321603237158665,0.015922964296627953,0.018549250712783114,40.20920779220779,38.843545867894534,7.4980392156862745,2.4234330269787425,0.08586319689416724,0.09319529446711429,0.04429817199707031,0.05794035125030736,1893.0594716960932,4613.544969593338,0.125,0.10415723621525894,0.6967469043491086,0.6536568694463432,0.01352854024418246
spambase,0.04851674087754908,0.059980690690571895,1.1300979537647549,0.9933147378164653,0.01238861117148446,0.7720140526266152,0.055839021861601126,0.7482889655344737,,0.0,0.04775422066942499,0.04069657302270907,0.9673602371807668,0.060853842705061174,0.10267951019901933,40.02508021853806,1410.6090282787297,7134.779356552075,50011.95083201695,0.39013298123172685,0.025773315609616296,12.449912573695514,0.5,0.14984331920384353,1.9559089135609302,12.458804746744406,321.02410795999555,0.652951816463897,3.912052975033449,80.71929824561404,4.85180701754386,30.880655182167846,2.0197580278757323,0.9496613437367313,240.8006984306971,296.788555243399,299,15.464882943143813,6.977524144777264,0.0033444816053511705,0.014344138534336952,1973786090.7989829,13476546355.820803,0.5,0.01182452811348741,1.2723986835711267,0.8832877487503537,0.01874694832058995,2.3560074631578947,15.229057799878484,483.9420701754385,2458.9307444585675,6.150770191072116,37.99691943622714,1.9994912280701755,12.697774612566127,0.05263157894736842,0.2252817784447915,0.07770016306978973,0.06953792203435827,0.8217730830896915,0.08133116403283386,298,5.228070175438597,0.06476852858074332,8.764705882352942,5.924058925542325,5.8431372549019605,5.893632323175947,57,0,0,2,0.019423558897243107,1,4601,0.0,57,57,13.544344684961718,,0.7885324908044893,0.040054345064053386,0.5599363759406527,0.6213882863340564,0.014361720829480588,483.8894385964912,2458.745703144499,1.2723986835711267,15.193997694546765,83.82843257689868,2.821298402492117,11.179346104377071,6.954062957514436,0.00608379711806254,0.004603863990873242,2.5357078798045456,16.10753587969775,14.492462311557789,7.087565451374693,0.027064592570763116,0.062241830815660946,0.01678607416266021,0.048417269728536515,7134.779356552071,48864.66371722257,0.017543859649122806,0.048779133977649686,0.4400636240593473,0.6059553899839669,0.0009413499567878371
splice,0.003089235295395115,0.00202015435187815,1.9780144516767606,0.05832941019488287,0.018808777429467086,0.6238244514106583,0.01386259055529948,0.8485399643036057,0.03089842993238813,,0.02814585489171818,0.05166710937859606,1.4801700696136335,0.05125855390049636,0.15351581041726237,0.003789581692821895,0.006968397439341437,0.14926023599623128,0.14298231251520488,0.24043887147335422,0.001514250443697964,26.3135748604443,0.3333333333333333,0.16062652283904474,,,1.672514235706137,0.0,0.0,53.166666666666664,0.42872807017543857,0.4951497399125505,3.4019333248085846,0.147403288795955,584.582792068545,1196.7196272753226,171,9.280701754385966,2.25248400893909,0.005847953216374269,0.020487033620239247,24648.104428904426,33022.35362095751,0.3333333333333333,0.08039606482378667,5.283752363868123,0.9473354231974923,0.01415873327979463,0.0,0.0,1.0,0.0,0.20301380410273334,0.1124330793888406,0.0043859649122807015,0.06622661785325219,0.0,0.0,0.056251196481808666,0.09226028001401441,0.7426332288401254,0.04505220752351825,170,0.7456140350877193,0.05329153605015674,12.142857142857142,9.355024506460873,1.7,0.937436866561092,60,0,60,3,0.029291289898755696,2,3190,0.0,0,130,34.163953398154646,0.0,0.7294670846394984,0.04119339084030661,1.4409948550130154,0.5188087774294672,0.0016521826855634251,1.0,0.0,3.1250051497602884,0.34765549459012346,0.16888157127856346,,11.771153163122374,21.208780054038833,0.21114159785373332,0.023274285365476672,0.07648856990962255,0.0784477897269255,8.310850439882698,2.6014983541008654,0.07474797697374262,0.0709118241492331,0.033155296281067254,0.05361102986391343,0.14926023599623076,0.07809433578235928,0.004385964912280702,0.023805945575247314,0.07674686302626003,0.5188087774294672,0.0016521826855634251
tic-tac-toe,0.014676385455383714,0.015554753993249378,1.538036541386586,0.03121681989402669,0.009394572025052192,0.6994627192982457,0.08369848645834484,0.9660246487156864,,,0.015851264089481877,0.02345203310885637,0.9309539862507962,0.12592333305317824,0.14112888272999816,0.029371076266263986,0.03297936209947896,0.2317602748305702,0.1929919958214162,0.6534429824561404,0.004274034729253482,49.45065367023513,0.5,0.21700354245182146,,,0.6211205309456387,0.0,0.0,106.44444444444444,0.9473684210526315,0.22941573387056174,2.4501646089253883,0.055302885293648796,-1.653716548398157,0.41590768031383196,69,7.159420289855072,1.5776302818001613,0.014492753623188404,0.03138502612962203,1899.2761904761905,1409.0185316173015,0.5,0.010247924365022434,13.970871607680985,0.9673684210526317,0.10319011312128396,0.0,0.0,1.0,0.0,0.3761674541259203,0.057636691355575274,0.0,0.0,0.0,0.0,0.018825918711993635,0.02584370860680613,0.6201535087719299,0.11409590333648412,68,3.5789473684210527,0.0709812108559499,6.8,5.3499740393970345,3.7777777777777777,2.0452399702596544,9,0,9,2,0.05263157894736842,1,958,0.0,0,1,80.69782122806745,0.0,0.9738815789473685,0.029649216524068395,0.9332036219262653,0.6534429824561404,0.004274034729253482,1.0,0.0,13.970871607680985,0.48104765952926715,0.019314729191969505,,0.5245405846645472,0.2773293225339279,0.3326367119470568,0.0,0.2940423976608187,0.09586102485875192,6.218978102189781,2.0026281572677607,0.10997639859966599,0.07811329753088943,0.07209578804347826,0.07921228912412612,0.23176027483056813,0.01763770645057986,0.05263157894736842,0.036532007884058755,0.06679637807373472,0.6274013157894738,0.08147090435085007
vehicle,0.07885053324602447,0.09787310199116994,3.0929297541798166,0.15781184371987997,0.02127659574468085,0.39718487394957985,0.022723098719688993,0.6738147443927073,0.27156173640598885,0.0,0.04526094413507489,0.026507950460239123,1.999066765534363,0.40705653491911936,0.34247694047500554,278.44615465072445,851.9534342935541,2025.5889786487994,8224.542093947208,0.3098459383753501,0.07074667185893133,7.738272393698143,0.25,0.010327298992971743,113.83867084854721,101.74809481733129,159.43085579722043,111.36287191706428,96.84180561070296,47.0,34.56944444444444,61.11337135600303,4.833661498170824,0.22519095621146806,5.0964765381202675,15.12629136474275,133,9.135338345864662,3.1593582846866948,0.007518796992481203,0.016906203008090235,81711.36481818835,280497.8694200202,0.25,0.16950677169316533,4.621441494534755,0.7802521008403361,0.040877274921928074,21.168233333333333,31.898934062460086,198.88888888888889,227.40838850710563,117.63494877856581,106.38822560976683,111.55555555555556,92.85629138444632,78.38888888888889,63.11906478924796,0.2583350215433555,0.12855558816748988,0.4631932773109244,0.05913703453636317,132,7.333333333333333,0.15602836879432624,7.333333333333333,6.516946235415336,7.333333333333333,4.158619680502032,18,0,0,4,0.39215686274509803,3,846,0.0,18,8,10.972553065789961,,0.6513445378151261,0.02943148450416694,1.5095704826427003,0.30854341736694674,0.030020743321947495,120.5,188.88192701510957,2.4358266721644215,22.770839172096302,39.94658309531972,,1.0378871009079125,1.6937191094945223,0.024529774191604656,0.018416543403109928,114.9032152230971,100.6629073063975,8.173584905660377,3.4056632282146926,0.062053238872012285,0.0853059237104521,0.043166597982994596,0.05563678796202071,2025.5889786487985,7298.497058744341,0.05555555555555555,0.05117905867481901,0.08339995989730385,0.35823529411764704,0.030440331515409112
electricity,0.06971522852425847,0.10766991807477709,4.26920122195504,0.937798842016324,0.00017655367231638418,0.7545432387613972,0.09600363695545121,0.46483126798116997,,0.14285714285714285,0.0031357383094528348,0.002875206030858112,0.9835093906057097,0.11833665333858748,0.12334533115105124,0.007225428428028947,0.008372202907776743,0.08045609796427733,0.06730917567079407,0.6491623946674698,0.07191719842955392,12.706494309433733,0.5,0.10670895501751436,,,0.16874585405119694,0.0,0.0,5664.0,0.13596964285714286,0.24963280435422922,5.175308508828997,0.8995284224339162,515.588890173162,1880.247270707617,3798,16.192206424433913,4.36966128789346,0.0002632964718272775,0.0010508701839717937,1028616932.7238028,8378643033.18291,0.5,0.005585361620746852,0.27562101990406296,0.7120626797098268,0.055687160735766954,0.09705989160000002,0.18557454423142408,1.0,0.0,0.2435195902236619,0.18090337712784726,0.16356910714285713,0.22082352048605017,0.0,0.0,0.07740210373175227,0.08027516990393645,0.7286340757784512,0.076524175112324,3797,271.2142857142857,0.08379678672316385,122.48387096774194,118.9671862231324,271.2142857142857,243.4331936696797,8,0,1,2,0.02197802197802198,1,45312,3.0,7,12,54.15613938285901,7.0,0.6611898896744074,0.05188628360678955,0.21606810769298226,0.5754546253201687,0.00010084155749812242,1.0,0.0,0.27562101990406296,0.255174523050502,0.12853878507848057,,7.329229112531432,20.66354861511307,0.020771375668561014,0.04983672355354063,0.17175566935254996,0.23230254811670956,15.19447004608295,4.588602863264304,0.033800687119288755,0.05413419301191708,0.0024144662259192673,0.007079936417675479,0.08045609796425643,0.05318928861350618,0.07142857142857142,0.11659645711563105,0.7839318923070178,0.5754546253201687,0.00010084155749812242
satimage,0.09460094609566189,0.03969074331915396,4.08936983564161,0.06784721313661382,0.005598755832037325,0.4248833592534992,0.005327208949161274,0.6069285390337013,0.3886987319638662,0.0,0.09029382973843608,0.02375722740180403,2.4833618760456604,0.4957905897621941,0.3230389395268951,0.4958111163287574,0.3230559265899008,1.0000440197648086,3.5497905582667295,0.5010886469673406,0.0242688064591453,2.8062258776127322,0.16666666666666666,0.06781240913522704,,,4.388852950096111,,,178.61111111111111,1.4318091666666668,0.16515623546647323,5.687784460698954,0.1929911620835515,-0.1558149127988007,0.8449292386493931,503,11.972166998011929,3.677109752430386,0.0019880715705765406,0.009345781732309537,4353331.566266886,27164392.966648825,0.16666666666666666,0.08771354345952809,15.60739045110576,0.839035769828927,0.010706001258716104,1.0300095808333332,0.13037893372596365,2.8229496111111114,0.6514745615362244,-0.0005560885260065678,0.00021451329192345215,-0.007711583333333332,0.0889284599440552,-2.595993833333333,0.2900237195340606,0.8849472509883154,0.14856322064016583,0.7961119751166408,0.01561160208617775,502,13.944444444444445,0.07807153965785381,20.916666666666668,18.73596092769351,13.944444444444445,3.695127637033429,36,0,0,6,0.4857142857142857,5,6430,0.0,36,9,3.6210323056821436,,0.9066874027993779,0.011451903594802755,2.4461580743891846,0.4141524105754277,0.006476930305499416,5.418943444444444,0.8313265408737135,7.139078684507061,1.0000219953862934,0.00017123945344463035,1.2863145944668442,0.04044135856068928,0.5655168143030828,0.013552850002041726,0.003797144677820704,0.01826032534128218,0.0748208170254773,10.985074626865671,3.918590907533036,0.04423087742300065,0.07106049316165597,0.014201946571380433,0.025320961531365205,1.000044019764808,0.0003424767285472785,0.027777777777777776,0.06438266131034534,0.005545676924250036,0.4136858475894246,0.011753016121051984
eucalyptus,0.14961458657314627,0.2192085337869943,2.6912910053081713,0.7751619522166644,0.025815217391304348,0.44559422436134766,0.03348177575674057,0.5358269678235734,0.275709694095187,0.35714285714285715,0.05895577077923302,0.03682866886601366,2.2620836204282746,0.08311680930959656,0.13318334448794963,16.44676922319694,477.0976568710267,32286.36473218723,260539.97074737115,0.5305072195483154,0.10817348494346263,8.001498558237142,0.19999999999999998,0.06526973669230479,,,405.9368054244164,,,38.73684210526316,15.599626436781609,113.9705477264167,4.670667129888738,0.6978348068294566,43.25967938909011,96.2370156888247,189,10.724867724867725,3.124792011540759,0.005291005291005291,0.010541137945655563,145039.2121264357,359983.91110546375,0.2,0.0600243504799652,6.653368106080723,0.492428730099963,0.12246196334468949,10.684531333747724,79.1114374918354,570.5205747126437,4524.690337441413,62.82772182705754,324.3440199124933,62.15045668271246,326.1458909945439,33.36436781609195,230.03964118295795,0.28270749584770877,0.18212896668274875,0.306368011847464,0.1235266027266525,188,2.160919540229885,0.2554347826086957,10.444444444444445,7.755242797596552,4.177777777777778,5.1181001841454306,19,1,5,5,0.02058273188986902,4,736,0.0,14,80,8.519701616818601,2.8,0.39285449833395036,0.10315501183266002,1.3764896640422035,0.2948352462051092,0.010908468153388579,537.1562068965517,4520.738360603108,5.996599124343824,27.89128895816776,178.53520087158796,,4.834131857121131,4.569916227346392,0.09061464701817167,0.11890588555817219,62.303351658263985,326.46547718717966,9.755968169761273,3.3768411335947284,0.05462816406137054,0.07859341873708751,0.026344622253740905,0.05599753303275437,32286.36473218722,260501.92895303905,0.011494252873563222,0.0360439978937149,0.0798550419774203,0.29074416882636056,0.005835139075852084
sick,0.08394270093720549,0.18516689645098497,1.0812421225860545,1.4690741258500617,0.007423117709437964,0.9655361879499811,0.008658889010193013,0.4752102904518201,,3.6666666666666665,0.02370007279169666,0.09413022987365639,0.33235055553211046,0.06722676238010357,0.12090915344492041,2.8595762114604804,40.166782453968445,97.5443245488344,365.463844021045,0.9525507697921493,0.015452382071039555,23.669726904248176,0.5,0.6204993228333702,8.091686652107748,26.463833608305844,21.26787580650824,7.0403521327642675,23.264234242235958,134.71428571428572,3.1290625,9.088759225220583,1.399551512502838,1.4512932635014977,156.03765424276963,661.2783543241046,44,6.090909090909091,1.4276046260388506,0.022727272727272728,0.12905200129651212,675.2253968253967,572.7334122861887,0.5,0.16070608663330627,0.29169731351428496,0.9554601209773624,0.0059769097574555365,2.209143490901938,6.740340609800239,57.778749999999995,152.629157992026,8.920824174916978,27.883669552244008,8.800265610564965,27.701388466344973,0.16578125,0.5138581286807579,0.014041165615327023,0.03497854721207215,0.4485726916761399,0.04576057267514506,43,1.34375,0.011399787910922587,4.777777777777778,3.3082388735465345,3.909090909090909,3.1130225008677805,28,19,22,2,0.02217741935483871,1,3772,0.0,6,28,76.00515414516546,0.2727272727272727,0.9072109244523038,0.013860654291928788,0.22582482015130323,0.9387597715183922,0.0007928383168911197,57.61296875,152.2486457424773,0.29169731351428496,3.6345643143972106,9.330312267683489,,5.623815994501866,11.24254447217169,0.3954440053230539,0.23728799113040416,8.664619331921532,27.297346781504974,5.172413793103448,1.8627742286128726,0.12118168546786894,0.10151979200857508,0.11123934659090909,0.07691301282160526,97.54432454883452,285.9692061364779,0.03125,0.10625234518077382,0.7741751798486968,0.9387597715183922,0.0007928383168911197
vowel,0.04672497313930787,0.09109261234540603,3.050227793047553,0.6804876510552583,0.012121212121212121,0.16666666666666669,0.01859488386731862,0.3438036192331001,0.32256471974071405,0.2,0.06550215696633173,0.06253649596360077,3.4594316186372978,0.12115003784045528,0.10195683779373309,0.028494740017224438,0.05207527328974928,0.24774844376407776,0.42882136472463034,0.23838383838383836,0.043433038374672314,9.521319749736227,0.09090909090909091,0.0,,,1.05501419796192,,,82.5,0.4229711538461539,0.5360933282877296,6.146324106331501,0.6820566191833548,5.56475620225098,5.346473489700482,148,9.216216216216216,2.337335364468212,0.006756756756756757,0.010907698305584256,25785.254523254524,48260.953463093254,0.09090909090909091,0.028882845074960067,9.011822108863534,0.5313131313131313,0.08208861930058331,0.28115228076923077,0.38723466035672377,1.3171538461538463,0.9752397322631063,0.01928958818958816,0.7841117592076285,-0.010153846153846163,0.7885833344578209,-0.7487307692307692,1.2174385752946162,0.36333530535335035,0.3114686635741327,0.5969696969696969,0.07640204735895395,147,5.653846153846154,0.1484848484848485,9.8,8.4785443494573,7.0,6.519202405202649,12,1,2,11,0.00923076923076923,10,990,1.0,10,20,7.395076801251532,5.0,0.7434343434343434,0.08236436283593618,2.1184412717704326,0.1282828282828283,0.031242453089998776,2.0658846153846153,1.505532206946715,5.032328365026269,0.43215409465540094,0.25185498511269233,,2.0312293802040724,1.71586548849976,0.047292384222970135,0.14364600447474984,-0.024264763014763265,0.7841119172938231,8.250847457627119,2.667158089159704,0.06468020119388423,0.06517009656456713,0.033886471310177364,0.06042722893731858,0.24774844376407776,0.3041156323723215,0.038461538461538464,0.06302984728650955,0.021730616189815248,0.09090909090909091,0.0
isolet,0.009457614026084056,0.018983687522837602,3.90251897154423,0.8837652705192912,0.07913299987174555,0.07643955103518647,0.000885880819158502,0.7768096541417957,0.15438820933846614,0.0,0.07278076424766482,0.10485872511472105,4.70043827987653,0.17329807802371353,0.16117589669145496,0.03363671684052126,0.040856985964181684,0.1862293886485994,1.3186806002110532,0.10350515124584443,0.019478013355639066,10.347786981153666,0.038461538461538464,5.53360904583831e-05,,,8.906081307226335,,,12.636952998379254,0.5643802269043761,0.2796199427805495,8.148711499315755,0.9267698741132153,3.6008878285219073,15.364275445263912,658,12.100303951367781,3.140393275163741,0.001519756838905775,0.005505479589870645,2414409.511775731,15007697.011410369,0.038461538461538464,0.015061820671902102,118.49767824372452,0.940104835258879,0.014896518696729625,0.3849170814262561,0.19252814778169977,0.9828541329011345,0.09560164978438027,0.06479603695807033,0.45581532407633174,0.05529011345218801,0.5333852294872949,-0.9348064829821717,0.1147626962536573,0.4542457521050054,0.23953282429509062,0.8454491293900794,0.02871238695838007,657,1.0648298217179903,0.08426317814544056,28.565217391304348,28.002964269968608,1.66751269035533,0.9929063443972939,617,4,0,26,0.05248479235513271,25,7797,0.0,617,383,7.591206309491491,,0.9057292386689049,0.036581295418209474,15.657888229583119,0.0648964813534775,0.004804576834835765,1.9176606158833063,0.14217271331257286,33.03431266430091,0.4140807323633421,0.12161622993234339,,0.4418973757316318,1.810498738880012,0.0047794520437765805,0.04064148560006315,0.05622482757712916,0.5145186860303274,11.110266159695817,3.4253299685339016,0.04524518737695617,0.06244709836269824,0.011064660947735911,0.022766826900400106,0.18622938864859945,0.10429984492946635,0.0016207455429497568,0.0055280196079477185,1.3572821667798582e-14,0.06900019749185346,0.0045051135896201815
